name,category,value,complexity,size_mb,path
Petals_Fall.mp3,General,0.00,N/A,4.219,/Users/steven/Music/nocturneMelodies/Discography/Petals_Fall/Petals_Fall.mp3
Petals0308_1.mp3,General,0.00,N/A,4.526,/Users/steven/Music/nocturneMelodies/Discography/Petals_Fall/Petals0308_1.mp3
Petals_Fall_(remix)_(remastered)_430.mp3,General,0.00,N/A,5.844,/Users/steven/Music/nocturneMelodies/Discography/Petals_Fall/Petals_Fall_(remix)_(remastered)_430.mp3
Petals_Fall_Yah_Yah430_1.mp3,General,0.00,N/A,5.532,/Users/steven/Music/nocturneMelodies/Discography/Petals_Fall/Petals_Fall_Yah_Yah430_1.mp3
Petals_Fall0000.mp3,General,0.00,N/A,4.219,/Users/steven/Music/nocturneMelodies/Discography/Petals_Fall/Petals_Fall0000.mp3
stitch_by_stitch_1.mp3,General,0.00,N/A,3.759,/Users/steven/Music/nocturneMelodies/Discography/Stitch_By_Stitch/stitch_by_stitch_1.mp3
Vivification_Sample_Gtts_1.mp3,AI/ML,1.00,N/A,0.351,/Users/steven/Music/nocturneMelodies/Discography/Vivification_Sample_Gtts/Vivification_Sample_Gtts_1.mp3
Im_Proud_To_Be_1900.mp3,General,0.00,N/A,2.522,/Users/steven/Music/nocturneMelodies/Discography/Im_Proud_To_Be_1900/Im_Proud_To_Be_1900.mp3
Growing Pains_3.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains_3.jpeg
Growing Pains_2.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains_2.jpeg
Growing Pains_1.mp3,AI/ML,1.00,N/A,1.879,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains_1.mp3
Growing Pains.mp3,AI/ML,1.00,N/A,2.379,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains.mp3
Growing Pains.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains.jpeg
Growing Pains_1.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography/Growing_Pains/Growing Pains_1.jpeg
Philosophmy_1.mp3,General,0.00,N/A,3.336,/Users/steven/Music/nocturneMelodies/Discography/Philosophmy/Philosophmy_1.mp3
Philosophmy_1_1.mp3,General,0.00,N/A,4.127,/Users/steven/Music/nocturneMelodies/Discography/Philosophmy/Philosophmy_1_1.mp3
Mooji_Satsang_Notice.mp3,General,0.00,N/A,6.248,/Users/steven/Music/nocturneMelodies/Discography/Mooji_Satsang_Notice/Mooji_Satsang_Notice.mp3
Mooji_Satsang_Notice_analysis.txt,AI/ML,1.00,N/A,0.002,/Users/steven/Music/nocturneMelodies/Discography/Mooji_Satsang_Notice/Mooji_Satsang_Notice_analysis.txt
Mooji_Satsang_Notice_transcript.txt,Automation Scripts,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/Mooji_Satsang_Notice/Mooji_Satsang_Notice_transcript.txt
Willow_Whispers_39.mp3,General,0.00,N/A,3.203,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_39.mp3
Willow_Whispers_11.mp3,General,0.00,N/A,3.617,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_11.mp3
Willow_Whispers_10.mp3,General,0.00,N/A,4.798,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_10.mp3
Willow_Whispers_38.mp3,General,0.00,N/A,5.474,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_38.mp3
Willow_Whispers_17.mp3,General,0.00,N/A,4.177,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_17.mp3
Willow_Whispers_16.mp3,General,0.00,N/A,5.458,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_16.mp3
Willow_Whispers_14.mp3,General,0.00,N/A,3.617,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_14.mp3
Willow_Whispers_28.mp3,General,0.00,N/A,4.533,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_28.mp3
Willow_Whispers_29.mp3,General,0.00,N/A,4.172,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_29.mp3
Willow_Whispers_15.mp3,General,0.00,N/A,4.066,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_15.mp3
Willow_Whispers_8.mp3,General,0.00,N/A,4.92,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_8.mp3
Willow_Whispers_9.mp3,General,0.00,N/A,3.004,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_9.mp3
Willow_Whispers_4.mp3,General,0.00,N/A,0.077,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_4.mp3
Willow_Whispers_5.mp3,General,0.00,N/A,5.467,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_5.mp3
Willow_Whispers_7.mp3,General,0.00,N/A,3.632,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_7.mp3
Willow_Whispers_6.mp3,General,0.00,N/A,5.473,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_6.mp3
Willow_Whispers_2.mp3,General,0.00,N/A,5.005,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_2.mp3
Willow_Whispers_41.mp3,General,0.00,N/A,3.407,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_41.mp3
Willow_Whispers_3.mp3,General,0.00,N/A,4.36,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_3.mp3
Willow_Whispers_42.mp3,General,0.00,N/A,2.638,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_42.mp3
Willow_Whispers_43.mp3,General,0.00,N/A,5.469,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_43.mp3
Willow_Whispers_18.mp3,General,0.00,N/A,4.071,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_18.mp3
Willow_Whispers_24.mp3,General,0.00,N/A,3.464,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_24.mp3
Willow_Whispers_30.mp3,General,0.00,N/A,3.462,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_30.mp3
Willow_Whispers_31.mp3,General,0.00,N/A,5.48,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_31.mp3
Willow_Whispers_25.mp3,General,0.00,N/A,4.174,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_25.mp3
Willow_Whispers_19.mp3,General,0.00,N/A,4.362,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_19.mp3
Willow_Whispers_33.mp3,General,0.00,N/A,5.294,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_33.mp3
Willow_Whispers_27.mp3,General,0.00,N/A,2.73,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_27.mp3
Willow_Whispers_32.mp3,General,0.00,N/A,5.375,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_32.mp3
Willow_Whispers_36.mp3,General,0.00,N/A,5.458,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_36.mp3
Willow_Whispers_22.mp3,General,0.00,N/A,5.469,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_22.mp3
Willow_Whispers.mp3,General,0.00,N/A,3.205,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers.mp3
Willow_Whispers_23.mp3,General,0.00,N/A,4.524,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_23.mp3
Willow_Whispers_37.mp3,General,0.00,N/A,2.634,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_37.mp3
Willow_Whispers_21.mp3,General,0.00,N/A,2.326,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_21.mp3
Willow_Whispers_34.mp3,General,0.00,N/A,3.2,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_34.mp3
Willow_Whispers_20.mp3,General,0.00,N/A,4.068,/Users/steven/Music/nocturneMelodies/Discography/Willow_Whispers/Willow_Whispers_20.mp3
Rhythms_Circle0409.mp3,General,0.00,N/A,5.644,/Users/steven/Music/nocturneMelodies/Discography/RHYTHMS_CIRCLE/Rhythms_Circle0409.mp3
Rhythms_Circle0350.mp3,General,0.00,N/A,5.008,/Users/steven/Music/nocturneMelodies/Discography/RHYTHMS_CIRCLE/Rhythms_Circle0350.mp3
Golden_Roots2401_1.mp3,General,0.00,N/A,4.946,/Users/steven/Music/nocturneMelodies/Discography/Golden_Roots2401/Golden_Roots2401_1.mp3
Threads_of_the_Lost_1.mp3,General,0.00,N/A,4.618,/Users/steven/Music/nocturneMelodies/Discography/Threads_Of_The_Lost/Threads_of_the_Lost_1.mp3
Hero_Assembly.mp3,General,0.00,N/A,2.717,/Users/steven/Music/nocturneMelodies/Discography/Hero_Assembly/Hero_Assembly.mp3
“Spiral Architect”_5.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_5.jpg
“Spiral Architect”_14.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_14.jpg
Spiral Architect_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect_2.jpeg
“Spiral Architect”_16.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_16.jpg
“Spiral Architect”_10.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_10.jpeg
“Spiral Architect”_6.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_6.jpeg
“Spiral Architect”_20.mp3,General,0.00,N/A,0.446,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_20.mp3
“Spiral Architect”_7.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_7.jpg
“Spiral Architect”_6.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_6.jpg
“Spiral Architect”_21.mp3,General,0.00,N/A,2.701,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_21.mp3
“Spiral Architect”_17.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_17.jpg
“Spiral Architect”_13.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_13.jpg
“Spiral Architect”_19.mp3,General,0.00,N/A,0.167,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_19.mp3
“Spiral Architect”_18.mp3,General,0.00,N/A,6.83,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_18.mp3
Spiral_Architect0653_1.mp3,General,0.00,N/A,6.655,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral_Architect0653_1.mp3
“Spiral Architect”_7.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_7.jpeg
“Spiral Architect”.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”.jpg
“Spiral Architect”_12.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_12.jpg
Spiral Architect_3.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect_3.jpeg
“Spiral Architect”_10.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_10.jpg
“Spiral Architect”_1.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_1.jpg
Spiral Architect.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect.jpeg
“Spiral Architect”_11.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_11.jpg
Spiral Architect.mp3,General,0.00,N/A,6.079,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect.mp3
Spiral_Architect0653.mp3,General,0.00,N/A,9.059,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral_Architect0653.mp3
“Spiral Architect”_1.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_1.jpeg
“Spiral Architect”_14.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_14.jpeg
“Spiral Architect”_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_2.jpeg
“Spiral Architect”_15.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_15.jpeg
“Spiral Architect”_3.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_3.jpeg
Spiral_Architect0458.mp3,General,0.00,N/A,6.244,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral_Architect0458.mp3
“Spiral Architect”_16.mp3,General,0.00,N/A,6.851,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_16.mp3
“Spiral Architect”_17.mp3,General,0.00,N/A,1.382,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_17.mp3
“Spiral Architect”_8.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_8.jpeg
“Spiral Architect”_15.mp3,General,0.00,N/A,0.19,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_15.mp3
“Spiral Architect”_14.mp3,General,0.00,N/A,7.083,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_14.mp3
“Spiral Architect”_4.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_4.jpeg
Spiral Architect_1.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect_1.jpeg
“Spiral Architect”_1.mp3,General,0.00,N/A,1.345,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_1.mp3
Spiral Architect_1.mp3,General,0.00,N/A,6.49,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/Spiral Architect_1.mp3
“Spiral Architect”_5.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_5.jpeg
“Spiral Architect”_10.mp3,General,0.00,N/A,0.421,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_10.mp3
“Spiral Architect”_11.mp3,General,0.00,N/A,7.105,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_11.mp3
“Spiral Architect”_9.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”_9.jpeg
“Spiral Architect”.mp3,General,0.00,N/A,2.863,/Users/steven/Music/nocturneMelodies/Discography/SPIRAL_ARCHITECT/“Spiral Architect”.mp3
Marching-Shadows-(Cover).mp3,General,0.00,N/A,4.093,/Users/steven/Music/nocturneMelodies/Discography/Marching_Ever_Forward/Marching-Shadows-(Cover).mp3
Marching_Ever_Forward_1.mp3,General,0.00,N/A,4.331,/Users/steven/Music/nocturneMelodies/Discography/Marching_Ever_Forward/Marching_Ever_Forward_1.mp3
Marching-ever-forward-neath-the-wooded-s2.mp3,General,0.00,N/A,4.329,/Users/steven/Music/nocturneMelodies/Discography/Marching_Ever_Forward/Marching-ever-forward-neath-the-wooded-s2.mp3
Marching-ever-forward-neath-the-wooded-s.mp3,General,0.00,N/A,4.037,/Users/steven/Music/nocturneMelodies/Discography/Marching_Ever_Forward/Marching-ever-forward-neath-the-wooded-s.mp3
Marching-Shadows.mp3,General,0.00,N/A,4.371,/Users/steven/Music/nocturneMelodies/Discography/Marching_Ever_Forward/Marching-Shadows.mp3
The_Soul_Below_(rocketman).mp3,General,0.00,N/A,6.507,/Users/steven/Music/nocturneMelodies/Discography/The_Soul_Below_(rocketman)/The_Soul_Below_(rocketman).mp3
A_Hymn_For_The_Seekers_1_analysis.txt,Data Analysis,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1_analysis.txt
A_Hymn_For_The_Seekers_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_transcript.txt
A_Hymn_For_The_Seekers_1_1.mp3,General,0.00,N/A,3.81,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1_1.mp3
A_Hymn_For_The_Seekers_(1).mp3,General,0.00,N/A,3.828,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_(1).mp3
A_Hymn_For_The_Seekers_(1)_analysis.txt,Data Analysis,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_(1)_analysis.txt
A_Hymn_For_The_Seekers_analysis.txt,Automation Scripts,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_analysis.txt
A_Hymn_For_The_Seekers.mp3,General,0.00,N/A,3.99,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers.mp3
A_Hymn_For_The_Seekers_1_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1_transcript.txt
A_Hymn_For_The_Seekers_1_1_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1_1_transcript.txt
A_Hymn_For_The_Seekers_1_1_analysis.txt,Automation Scripts,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1_1_analysis.txt
A_Hymn_For_The_Seekers_(1)_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_(1)_transcript.txt
A_Hymn_For_The_Seekers_1.mp3,General,0.00,N/A,4.007,/Users/steven/Music/nocturneMelodies/Discography/A_Hymn_For_The_Seekers/A_Hymn_For_The_Seekers_1.mp3
Brave_Sir_Cedric.mp3,General,0.00,N/A,11.546,/Users/steven/Music/nocturneMelodies/Discography/Brave_Sir_Cedric/Brave_Sir_Cedric.mp3
Hope_From_Broken_Parts_1.mp3,General,0.00,N/A,4.192,/Users/steven/Music/nocturneMelodies/Discography/Hope_From_Broken_Parts/Hope_From_Broken_Parts_1.mp3
All is Dust.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust.jpeg
All is Dust_1.mp3,General,0.00,N/A,3.068,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_1.mp3
All is Dust_2.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_2.jpeg
All is Dust_3.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_3.jpeg
All is Dust_analysis.txt,Data Analysis,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_analysis.txt
All is Dust_1_analysis.txt,Data Analysis,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_1_analysis.txt
All is Dust_1.jpeg,General,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_1.jpeg
All is Dust.mp3,General,0.00,N/A,3.615,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust.mp3
All is Dust_1_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_1_transcript.txt
All is Dust_transcript.txt,AI/ML,1.00,N/A,0.001,/Users/steven/Music/nocturneMelodies/Discography/All_is_Dust/All is Dust_transcript.txt
Whale Song_1.mp3,General,0.00,N/A,3.361,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song_1.mp3
Whale Song.mp3,General,0.00,N/A,3.852,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song.mp3
Whale Song_3.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song_3.jpg
Whale Song_2.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song_2.jpg
Whale Song.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song.jpg
Whale Song_1.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography/Whale_Song/Whale Song_1.jpg
Drumming_Begins.mp3,General,0.00,N/A,3.869,/Users/steven/Music/nocturneMelodies/Discography/Drumming_Begins/Drumming_Begins.mp3
Drumming_Begins_1.mp3,General,0.00,N/A,4.376,/Users/steven/Music/nocturneMelodies/Discography/Drumming_Begins/Drumming_Begins_1.mp3
Bridge oF Light_1.jpeg,AI/ML,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light_1.jpeg
Bridge oF Light.mp3,General,0.00,N/A,4.765,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light.mp3
Bridge_Of_Light.mp3,General,0.00,N/A,4.775,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge_Of_Light.mp3
Bridge oF Light.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light.jpeg
Bridge_Of_Light_(1).mp3,General,0.00,N/A,4.795,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge_Of_Light_(1).mp3
Bridge oF Light_3.jpeg,AI/ML,1.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light_3.jpeg
Bridge oF Light_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light_2.jpeg
Bridge oF Light_1.mp3,General,0.00,N/A,4.785,/Users/steven/Music/nocturneMelodies/Discography/Bridge_Of_Light/Bridge oF Light_1.mp3
Trinity0000.mp3,General,0.00,N/A,7.415,/Users/steven/Music/nocturneMelodies/Discography/Trinity/Trinity0000.mp3
Trinity.mp3,General,0.00,N/A,7.424,/Users/steven/Music/nocturneMelodies/Discography/Trinity/Trinity.mp3
Strangers Again.mp3,AI/ML,1.00,N/A,2.857,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again.mp3
Strangers Again_1.mp3,AI/ML,1.00,N/A,3.339,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again_1.mp3
Strangers Again_2.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again_2.jpeg
Strangers Again_3.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again_3.jpeg
Strangers Again_1.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again_1.jpeg
Strangers Again.jpeg,AI/ML,1.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/Strangers_Again/Strangers Again.jpeg
A_Warriors_Lullaby.mp3,General,0.00,N/A,5.144,/Users/steven/Music/nocturneMelodies/Discography/A_Warriors_Lullaby/A_Warriors_Lullaby.mp3
A_Warriors_Lullaby_transcript.txt,Automation Scripts,0.00,N/A,0.002,/Users/steven/Music/nocturneMelodies/Discography/A_Warriors_Lullaby/A_Warriors_Lullaby_transcript.txt
A_Warriors_Lullaby_analysis.txt,Data Analysis,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography/A_Warriors_Lullaby/A_Warriors_Lullaby_analysis.txt
Kbong_In_Session446.mp3,General,0.00,N/A,4.377,/Users/steven/Music/nocturneMelodies/Discography/Kbong_In_Session446/Kbong_In_Session446.mp3
Spaceship_Earth_Revolution.mp3,General,0.00,N/A,13.481,/Users/steven/Music/nocturneMelodies/Discography/Spaceship_Earth_Revolution/Spaceship_Earth_Revolution.mp3
Itchy_Isle800_1.mp3,General,0.00,N/A,9.775,/Users/steven/Music/nocturneMelodies/Discography/ITCHY_ISLE/Itchy_Isle800_1.mp3
Itchy_Isle659_1.mp3,General,0.00,N/A,8.911,/Users/steven/Music/nocturneMelodies/Discography/ITCHY_ISLE/Itchy_Isle659_1.mp3
Must_Be_War.mp3,General,0.00,N/A,8.232,/Users/steven/Music/nocturneMelodies/Discography/Must_Be_War/Must_Be_War.mp3
The_Spirits_Are_Near_Duo0309_1.mp3,General,0.00,N/A,4.395,/Users/steven/Music/nocturneMelodies/Discography/THE_SPIRITS_ARE_NEAR/The_Spirits_Are_Near_Duo0309_1.mp3
The_Spirits_Are_Near0109.mp3,General,0.00,N/A,1.485,/Users/steven/Music/nocturneMelodies/Discography/THE_SPIRITS_ARE_NEAR/The_Spirits_Are_Near0109.mp3
